,Real Entropy,RoG,Jump (median),Num_of_loc,Num_of_days,Frequency (top1),Random Entropy,RoG k2,RoG k4,RoG k8,Median from Home
12623,1.8500429172500203,3923.7626879116096,18892.22288261066,14,29 days 23:29:19,0.6215332726678169,3.807354922057604,4664.768999252104,4476.607975195781,4111.387466718801,18956.67032016017
12625,1.0516088892001008,3158.1110405163136,12487.710509814646,4,29 days 23:45:43,0.7984738781302305,2.0,3276.722045190256,3158.1110405163136,3158.1110405163136,12487.710509814646
12627,2.073184029009328,228.06135626052296,1044.3170151182171,20,29 days 23:44:39,0.8550190866430549,4.321928094887363,177.8863571047362,171.17327070185766,211.1887005774459,1126.5300777888988
12628,3.502768936420475,1106.195505487974,13274.462097941145,34,29 days 23:42:18,0.6283388487103898,5.087462841250339,426.87210020994894,1267.5121412658827,1256.3429950396414,14279.21542044163
12631,2.4943254813782856,5918.216281297616,5618.350881238817,16,28 days 20:02:15,0.5630254461965172,4.0,7285.885357404366,7421.426490276419,6447.2920651037975,34249.50381841741
12634,2.3996888378436427,384.8647323932069,147.28534141726988,12,29 days 23:58:17,0.8563183645029104,3.584962500721156,551.1890238304524,477.3605000941639,410.857523285483,162.30496399862852
12635,2.6199785718406603,150.80095598317106,833.0579044916661,11,29 days 23:29:42,0.9626003114839036,3.4594316186372973,138.41102908174275,165.11582950626723,158.86267722744424,3316.3617710859908
12636,2.231434048790468,4777.055079723089,12968.65946783313,19,29 days 23:49:48,0.5965984252454669,4.247927513443585,5947.720229088344,5668.930666028438,5199.8428987069865,19641.696458831146
12637,1.811751226078143,7084.443041269841,33171.47631823513,13,29 days 23:03:24,0.5548341886205846,3.700439718141092,8320.5027134528,7884.188762881251,7342.915959672563,33171.47631823513
12638,1.257549324675157,1269.4203124412877,104.55762500540402,4,23 days 07:35:47,0.7442293478384967,2.0,1326.441640024908,1269.4203124412877,1269.4203124412877,8363.645265577272
12639,2.4392851703063263,1541.158591945638,2889.626043693645,13,29 days 14:13:42,0.7423082248197176,3.700439718141092,798.4899344068646,1708.781122246646,1644.5062599652583,14421.826892215866
12640,2.9914023647716697,99.42800127902416,2004.612381453289,19,29 days 23:49:28,0.9418334254339792,4.247927513443585,81.00709283754635,73.52927645151895,101.7047861297086,2136.828732625659
12641,1.2418763283157557,420.52161398845874,5395.57016053073,7,29 days 23:22:38,0.925055931866993,2.807354922057604,442.6522132398846,437.8613757983714,420.52161398845874,5395.57016053073
12642,1.2667643818091314,802.7642080891491,3566.183399333446,8,26 days 03:36:18,0.7290001938586638,3.0,945.8467839971642,843.0627458833595,802.7642080891491,3673.798790387848
12644,2.16480467453317,406.7818092288155,3303.742568572485,9,29 days 23:35:51,0.8595576771119349,3.169925001442312,198.3472646396133,356.69747001846446,413.6302832828593,3303.742568572485
12646,1.5855728252087613,124.06465761069886,6567.694628672846,4,29 days 23:39:02,0.9900754301277396,2.0,105.96063559724162,124.06465761069886,124.06465761069886,6567.694628672846
12649,2.0143615054556787,199.86305104822205,124.00713139173536,17,27 days 00:16:19,0.5557299984274432,4.087462841250339,17.283535225116886,185.50023338468944,204.78976790747635,1478.3275484452904
12650,2.236069981493089,763.0791647889355,1889.221107061739,21,29 days 23:00:05,0.5619252010407954,4.392317422778761,1092.2185584511217,828.6290046764616,828.6908518699046,1925.710118793192
12651,1.8252969296370405,444.3779309916164,3606.601428751404,8,29 days 18:43:30,0.881107729857249,3.0,556.6038624780871,471.536641821911,444.3779309916164,3606.601428751404
12652,1.2213740458015268,1193.4080869767026,5365.737672939129,5,23 days 01:56:33,0.7449850641337122,2.321928094887362,1270.5254314570125,1212.2872258559044,1193.4080869767026,5365.737672939129
12654,1.8799727277972045,73.40469384735407,1861.137000479437,8,29 days 23:38:48,0.9311174310850078,3.0,55.79791553589424,75.47607140250332,73.40469384735407,1861.137000479437
12655,2.0569214209828868,1559.4878379426125,292.26476955388904,10,29 days 23:35:52,0.7727221843066652,3.321928094887362,1535.358455798956,1652.9025986765912,1575.1719864664417,12385.290815614717
12656,2.0869565217391304,2108.4628053937595,2618.8682156106256,13,27 days 07:40:31,0.6791475794039309,3.700439718141092,2662.2924414534145,2419.314459708407,2230.602502139256,12649.71909749862
12657,2.396098906939854,426.8802993610422,4612.038489473649,8,29 days 23:44:11,0.9662345511531808,3.0,511.54348603336143,498.2429714983785,426.8802993610422,4612.038489473649
12659,1.270419249893113,1782.2062497162365,5788.3510844031625,6,23 days 02:55:46,0.6383324006154937,2.584962500721156,1668.093101104045,1739.71997032201,1782.2062497162365,5788.3510844031625
12661,1.188721875540867,625.7310521206128,18775.72520014027,2,29 days 11:06:19,0.98434069419963,1.0,625.7310521206128,625.7310521206128,625.7310521206128,18775.72520014027
12663,1.5116526503387098,76.92744591524655,1936.117192409736,3,26 days 22:02:18,0.9902998532078848,1.584962500721156,85.48195553836646,76.92744591524655,76.92744591524655,1936.117192409736
12664,1.5509775004326936,381.9900796394496,10389.772566639544,3,29 days 15:46:23,0.9695884651123584,1.584962500721156,415.286411690055,381.9900796394496,381.9900796394496,10389.772566639544
12665,1.9473265699808304,3517.428849910166,10666.701864126271,12,29 days 18:28:53,0.4370812084756115,3.584962500721156,4244.368127907351,3930.453198955769,3673.5742302878266,12777.75293441824
12666,1.943525130365298,153.34160248519174,3583.6185110702595,10,29 days 17:20:28,0.8407731535637462,3.321928094887362,124.6770668666619,118.72888229410935,157.71483289865978,3583.6185110702595
12668,1.8769912268704207,817.9699449123098,10509.536111214917,7,29 days 22:33:30,0.9300165068172768,2.807354922057604,856.9147294985506,890.5432133754575,817.9699449123098,10509.536111214917
12669,2.9108803032322164,2133.75630290155,10470.722798713075,24,29 days 17:27:46,0.795956419123321,4.584962500721156,2595.21516259674,2620.435464721155,2504.335756190352,23884.21558850188
12670,2.9241204703935475,4799.049591413673,3942.226902517781,25,29 days 23:47:10,0.6568432752013522,4.643856189774724,7085.966042646193,6911.436950059515,5969.632405925399,4427.494653959991
12672,1.842745545068547,7616.982644239455,33658.24237746681,10,28 days 20:39:23,0.7631770282122409,3.321928094887362,8635.168028493126,8343.821109592787,7837.766728463905,33658.24237746681
12673,3.0297877805409708,1504.4647039919223,4030.2481219337183,32,29 days 23:44:46,0.6957843159200428,5.0,1948.478712709803,2023.513530620923,1909.5840498999007,4030.2481219337183
12674,1.3260734331458104,660.178016633834,2905.281453676684,9,29 days 22:34:29,0.7453272662821349,3.169925001442312,754.5623369677119,686.8561444310184,669.5165336566604,2905.281453676684
12675,2.327096631336408,1409.539016909963,5511.262919830695,13,27 days 23:55:49,0.7353445649329523,3.700439718141092,1695.0122451506052,1571.890289178909,1482.107163427891,12112.23060604283
12677,2.2857142857142856,191.91857157102808,3844.7110024452695,7,29 days 23:45:42,0.9572312131098952,2.807354922057604,210.88066655153065,193.6245099923276,191.91857157102808,3844.7110024452695
12678,2.4010711638263125,329.3829893681474,6187.791907131084,10,29 days 17:02:12,0.9672613064935104,3.321928094887362,398.5972739846021,393.6836650142132,344.68159021750927,6187.791907131084
12679,3.504541355059476,4119.159295105876,4616.092703075443,20,29 days 23:09:50,0.6525282059799381,4.321928094887363,5696.421227431103,5431.389286048359,5004.26566194582,11079.35121642203
12681,2.0253164556962027,287.6375404841869,1464.1370912561813,7,29 days 23:45:35,0.8979748257037939,2.807354922057604,147.8638536126848,138.44143345666984,287.6375404841869,1483.121627877767
12682,1.6197970783788893,1555.5410762868598,6829.131097033528,9,24 days 15:47:45,0.5589803165036741,3.169925001442312,1733.0437422433813,1656.2164924655674,1568.630509896799,6829.131097033528
12684,1.9879811831092824,1424.7027257535535,1030.4372727635364,17,29 days 23:52:06,0.761630406177673,4.087462841250339,1462.0767160316211,1600.194505450589,1565.852830093491,1505.9188754144802
12686,0.70767034240275,141.48698088244322,502.18444801450846,3,28 days 13:02:56,0.697338713863082,1.584962500721156,143.11017790285655,141.48698088244322,141.48698088244322,502.18444801450846
12687,3.0309259556900163,638.5236375623505,4162.098850404621,26,29 days 17:09:42,0.7908640007603076,4.700439718141092,647.3789945259476,776.7426247524714,727.6657770445578,5221.358255755255
12688,2.2746989973091383,103.30543888247408,2611.0127215734656,8,23 days 04:07:36,0.9636164023383962,3.0,39.7176149759656,94.4366613468889,103.30543888247408,1722.6006246733527
12690,1.477449264338933,1633.5890810738997,6122.852947163962,6,28 days 16:02:13,0.5770951414511414,2.584962500721156,1848.3041269524424,1661.6260565189073,1633.5890810738997,6122.852947163962
12692,1.5997752343727558,116.69334712568624,227.88676613423945,9,29 days 23:49:39,0.6993978881514437,3.169925001442312,47.78295913482473,54.58333313173883,111.38182055289376,317.43861794326153
12693,2.0,679.1446224449846,3508.7430730556125,14,29 days 23:48:02,0.7142931568235337,3.807354922057604,789.7461248122717,717.3361850285386,710.1187017036777,3508.7430730556125
12694,2.2679562672241658,720.5574045599723,3663.934086153671,21,27 days 22:18:48,0.6315964175957512,4.392317422778761,569.3538175415385,836.8192234418456,820.3562874084913,3885.153697095156
12695,3.512378423216855,387.4628141820019,3326.2287817588995,29,29 days 23:36:17,0.827003019018543,4.857980995127572,232.84737972355623,387.2881564632417,444.32324166643247,3303.1299716722724
12699,2.5960624853109087,229.1551351803958,8740.60919076619,14,29 days 22:50:49,0.9195173288704248,3.807354922057604,42.39325327286108,196.88848599530112,238.2166334053067,8740.60919076619
12700,2.8342890381801173,1593.0702218281044,8002.48417737075,30,29 days 23:57:39,0.6773123074982088,4.906890595608519,1877.9316218652143,1986.7093452588888,1869.2802758271448,8002.48417737075
12701,0.726066519465253,334.6112469322836,82.43374214302833,7,29 days 23:21:14,0.5780669690470692,2.807354922057604,23.24792177471344,329.9937368838049,334.6112469322836,82.43374214302833
12703,1.7652384952488238,3355.489507502952,16054.280084753069,6,21 days 02:09:47,0.7351534172947124,2.584962500721156,3912.965034811056,3547.1597459362106,3355.489507502952,16147.18142436892
12705,1.817511783129544,3584.179627181063,4660.294926763831,12,29 days 23:41:53,0.6414375936204728,3.584962500721156,3944.734086396793,3860.695826619524,3657.238235767048,17009.13256567169
12709,2.1818181818181817,637.9566991610434,13286.539862279604,5,29 days 23:50:27,0.8497931834468037,2.321928094887362,714.6284230424517,677.0351988293454,637.9566991610434,11537.708296426
12710,2.116610577165495,462.0786828665348,421.9618286534844,11,27 days 22:50:52,0.7777219703757932,3.4594316186372973,62.18863853213595,213.8569828185524,479.0098753014716,705.6025034456267
12712,2.103217778400201,343.98291773858386,2075.3874965885843,9,29 days 23:48:30,0.9608244478661372,3.169925001442312,378.6637349454044,406.4053565225575,347.6840746262732,2668.4792449025304
